gate_length_nm,gate_drain_spacing_um,barrier_thickness_nm,al_fraction,vth_V,gm_max_S_per_mm,ss_mV_per_dec,dibl_mV_per_V,ion_A_per_mm,ioff_A_per_mm,ion_ioff_ratio,ron_sp_ohm_mm,breakdown_V,baliga_fom_V2_per_ohm_mm
200.0,2.0,15.0,0.25,-4.6214873522838875,0.5468249292913748,63.217067950936276,46.50000000000002,1.7598591142025635,1e-06,1759859.1142025637,1.013476884951067,660.0,429807.53332231333
200.0,2.0,15.0,0.3,-5.68043579007344,0.5456230836525263,63.217067950936276,46.50000000000002,1.7559911871434235,1e-06,1755991.1871434236,0.8338359357473909,660.0,522404.92562791664
200.0,2.0,20.0,0.2,-4.983427414063414,0.4172163916425401,64.40759653758293,61.50000000000004,1.3136485802068847,1e-06,1313648.5802068848,1.2537527369843964,660.0,347436.92847102537
200.0,2.0,20.0,0.25,-6.373499401407721,0.4162941294557535,64.40759653758293,61.50000000000004,1.310744743321265,1e-06,1310744.7433212649,0.9933115831849971,660.0,438533.0921071849
200.0,2.0,20.0,0.3,-7.768705399774549,0.4153717619108336,64.40759653758292,61.50000000000004,1.307840574275359,1e-06,1307840.574275359,0.8300411740077019,660.0,524793.243564997
200.0,2.0,25.0,0.2,-6.399580441883759,0.3366489853638977,65.59812512422955,76.50000000000007,1.0365194825437731,1e-06,1036519.4825437731,1.2384322587429333,660.0,351735.0237970661
200.0,2.0,25.0,0.25,-8.125511450531556,0.33590112846541126,65.59812512422957,76.49999999999989,1.0342168818639181,1e-06,1034216.8818639182,0.9957288272832294,660.0,437468.50353675266
200.0,2.0,25.0,0.3,-9.85697500947566,0.33515320259104425,65.59812512422957,76.50000000000007,1.0319140683883299,1e-06,1031914.0683883299,0.8418905362371887,660.0,517406.93267191795
200.0,3.0,15.0,0.2,-3.56727438624307,0.5480265945642845,63.217067950936276,46.50000000000002,1.7637264608787846,1e-06,1763726.4608787848,1.7159630274172164,990.0,571166.1523821983
200.0,3.0,15.0,0.25,-4.6214873522838875,0.5468249293398971,63.217067950936276,46.50000000000002,1.7598591142031705,1e-06,1759859.1142031706,1.3251732682114286,990.0,739601.3966708141
200.0,3.0,15.0,0.3,-5.68043579007344,0.5456230836825468,63.217067950936276,46.50000000000002,1.7559911871456761,1e-06,1755991.1871456762,1.0851724012834545,990.0,903174.4622705264
200.0,3.0,20.0,0.2,-4.983427414063414,0.41721639160303836,64.40759653758293,61.50000000000004,1.3136485802073783,1e-06,1313648.5802073784,1.6365656045893902,990.0,598876.0837032894
200.0,3.0,20.0,0.25,-6.373499401407721,0.41629412955797174,64.40759653758293,61.50000000000004,1.3107447433244594,1e-06,1310744.7433244595,1.288488442363476,990.0,760658.7438240434
200.0,3.0,20.0,0.3,-7.768705399774549,0.4153717619108447,64.40759653758292,61.50000000000004,1.3078405742792791,1e-06,1307840.5742792792,1.069994076522543,990.0,915986.3792753911
200.0,3.0,25.0,0.2,-6.399580441883759,0.3366489853638866,65.59812512422955,76.50000000000007,1.0365194825453121,1e-06,1036519.4825453121,1.6059000958676337,990.0,610311.9381598099
200.0,3.0,25.0,0.25,-8.125511450531556,0.33590112851811355,65.59812512422957,76.49999999999989,1.0342168818632596,1e-06,1034216.8818632596,1.28105509642756,990.0,765072.4802806495
